T3A06,B,What is the meaning of the term “picket fencing”?,Alternating transmissions during a net operation,Rapid flutter on mobile signals due to multipath propagation,A type of ground system used with vertical antennas,Interference from cable TV in the form of carriers at fixed intervals across the band
T5C09,A,How much power is delivered by a voltage of 13.8 volts DC and a current of 10 amperes?,138 watts,0.7 watts,23.8 watts,3.8 watts
E6A08,D,What is the term for the frequency at which the grounded-base current gain of a bipolar junction transistor has decreased to 0.7 of the gain obtainable at 1 kHz?,Corner frequency,Alpha rejection frequency,Beta cutoff frequency,Alpha cutoff frequency
T5B13,C,Which is equal to 2425 MHz?,0.002425 GHz,24.25 GHz,2.425 GHz,242.5 GHz
T6C01,C,What is an electrical diagram using standard component symbols called?,Connection chart,Instrumentation system,Schematic,Flow chart
E6C01,A,What is the function of hysteresis in a comparator?,To prevent input noise from causing unstable output signals,To allow the comparator to be used with AC input signals,To cause the output to continually change states,To increase the sensitivity
T8D02,B,What is FT8?,A wideband FM voice mode,A digital mode capable of low signal-to-noise operation,An eight-channel multiplex mode for FM repeaters,A digital slow-scan TV mode with forward error correction and automatic color compensation
E2C09,C,What type of equipment is commonly used to implement an amateur radio mesh network?,"A 2-meter VHF transceiver with a 1,200-baud modem",A computer running EchoLink to provide interface from the radio to the internet,A wireless router running custom firmware,"A 440 MHz transceiver with a 9,600-baud modem"
E8D08,D,What parameter evaluates distortion of an AFSK signal caused by excessive input audio levels?,Signal-to-noise ratio,Baud error rate,Repeat Request Rate (RRR),Intermodulation Distortion (IMD)
T8A09,C,What is the approximate bandwidth of an FM voice signal on VHF repeaters?,Less than 500 Hz,About 150 kHz,Between 10 and 15 kHz,Between 50 and 125 kHz
E3C04,C,What does the value of Bz (B sub z) represent?,Geomagnetic field stability,Critical frequency for vertical transmissions,North-south strength of the interplanetary magnetic field,Duration of long-delayed echoes
T1B12,D,"Except for some specific restrictions, what is the maximum peak envelope power output for Technician class operators using frequencies above 30 MHz?",50 watts,100 watts,500 watts,1500 watts
G3B10,B,What is the approximate maximum distance along the Earth’s surface normally covered in one hop using the E region?,180 miles,"1,200 miles","2,500 miles","12,000 miles"
T7D07,C,Which of the following measurements are made using a multimeter?,Signal strength and noise,Impedance and reactance,Voltage and resistance,All these choices are correct
E5C06,B,What does the impedance 50 - j25 ohms represent?,50 ohms resistance in series with 25 ohms inductive reactance,50 ohms resistance in series with 25 ohms capacitive reactance,25 ohms resistance in series with 50 ohms inductive reactance,25 ohms resistance in series with 50 ohms capacitive reactance
G8C12,A,Which type of code is used for sending characters in a PSK31 signal?,Varicode,Viterbi,Volumetric,Binary
E7H07,D,How can an oscillator’s microphonic responses be reduced?,Use NP0 capacitors,Reduce noise on the oscillator’s power supply,Increase the gain,Mechanically isolate the oscillator circuitry from its enclosure
E4A02,B,Which of the following parameters does a spectrum analyzer display on the vertical and horizontal axes?,Signal amplitude and time,Signal amplitude and frequency,SWR and frequency,SWR and time
T8B08,B,What does it mean if a satellite is operating in U/V mode?,The satellite uplink is in the 15-meter band and the downlink is in the 10-meter band,The satellite uplink is in the 70-centimeter band and the downlink is in the 2-meter band,The satellite operates using ultraviolet frequencies,The satellite frequencies are usually variable
T8D09,D,What is CW?,A type of electromagnetic propagation,A digital mode used primarily on 2-meter FM,Error correction for digital transmission using code words,Another name for a Morse code transmission
T4A03,A,"Why are short, heavy-gauge wires used for a transceiver’s DC power connection?",To minimize voltage drop when transmitting,To provide a close match to the power supply output impedance,To avoid RF interference,To minimize radiative losses in the power cable
E6F08,C,Why are optoisolators often used in conjunction with solid-state circuits that control 120 VAC circuits?,Optoisolators provide a low-impedance link between a control circuit and a power circuit,Optoisolators provide impedance matching between the control circuit and power circuit,Optoisolators provide an electrical isolation between a control circuit and the circuit being switched,Optoisolators eliminate the effects of reflected light in the control circuit
G1C05,C,What is the limit for transmitter power on the 28 MHz band for a General Class control operator?,100 watts PEP output,1000 watts PEP output,1500 watts PEP output,2000 watts PEP output
E1C12,D,In what portion of the 630-meter band are phone emissions permitted?,None,Only the top 3 kHz,Only the bottom 3 kHz,The entire band
T7B09,D,What should be the first step to resolve non-fiber optic cable TV interference caused by your amateur radio transmission?,Add a low-pass filter to the TV antenna input,Add a high-pass filter to the TV antenna input,Add a preamplifier to the TV antenna input,Be sure all TV feed line coaxial connectors are installed properly
G9C04,B,How does antenna gain in dBi compare to gain stated in dBd for the same antenna?,Gain in dBi is 2.15 dB lower,Gain in dBi is 2.15 dB higher,Gain in dBd is 1.25 dBd lower,Gain in dBd is 1.25 dBd higher
T7D01,B,Which instrument would you use to measure electric potential?,An ammeter,A voltmeter,A potentiometer,An ohmmeter
T7C06,D,What does an SWR reading of 4:1 indicate?,Loss of -4 dB,Good impedance match,Gain of +4 dB,Impedance mismatch
G4E07,D,Which of the following may cause receive interference to an HF transceiver installed in a vehicle?,The battery charging system,The fuel delivery system,The control computers,All these choices are correct
E9F11,C,What impedance does a 1/8-wavelength transmission line present to an RF generator when the line is open at the far end?,The same as the characteristic impedance of the line,An inductive reactance,A capacitive reactance,Infinite
E6C04,C,Which of the following is an advantage of BiCMOS logic?,Its simplicity results in much less expensive devices than standard CMOS,It is immune to electrostatic damage,It has the high input impedance of CMOS and the low output impedance of bipolar transistors,All these choices are correct
G8B03,A,What is another term for the mixing of two RF signals?,Heterodyning,Synthesizing,Frequency inversion,Phase inversion
E5B09,D,What is the relationship between the AC current through a capacitor and the voltage across a capacitor?,Voltage and current are in phase,Voltage and current are 180 degrees out of phase,Voltage leads current by 90 degrees,Current leads voltage by 90 degrees
T3C11,C,Why is the radio horizon for VHF and UHF signals more distant than the visual horizon?,Radio signals move somewhat faster than the speed of light,Radio waves are not blocked by dust particles,The atmosphere refracts radio waves slightly,Radio waves are blocked by dust particles
E5D06,D,What parasitic characteristic creates an inductor’s self-resonance?,Skin effect,Dielectric loss,Coupling,Inter-turn capacitance
G8A07,A,Which of the following phone emissions uses the narrowest bandwidth?,Single sideband,Vestigial sideband,Phase modulation,Frequency modulation
G4D01,A,What is the purpose of a speech processor in a transceiver?,Increase the apparent loudness of transmitted voice signals,Increase transmitter bass response for more natural-sounding SSB signals,Prevent distortion of voice signals,Decrease high-frequency voice output to prevent out-of-band operation
E2A05,D,What do the letters in a satellite’s mode designator specify?,Power limits for uplink and downlink transmissions,The location of the ground control station,The polarization of uplink and downlink signals,The uplink and downlink frequency ranges
T2A04,B,What is an appropriate way to call another station on a repeater if you know the other station's call sign?,"Say ""break, break,"" then the other station’s call sign, followed by your call sign","Say the station's call sign, then identify with your call sign","Say ""CQ"" three times, then the other station's call sign, followed by your call sign","Wait for the station to call CQ, then answer with your call sign"
E1C01,D,What is the maximum bandwidth for a data emission on 60 meters?,60 Hz,170 Hz,1.5 kHz,2.8 kHz
G3B03,A,Which frequency will have the least attenuation for long-distance skip propagation?,Just below the MUF,Just above the LUF,Just below the critical frequency,Just above the critical frequency
G9B04,A,What is the radiation pattern of a dipole antenna in free space in a plane containing the conductor?,It is a figure-eight at right angles to the antenna,It is a figure-eight off both ends of the antenna,It is a circle (equal radiation in all directions),It has a pair of lobes on one side of the antenna and a single lobe on the other side
G9D08,B,How does a “screwdriver” mobile antenna adjust its feed point impedance?,By varying its body capacitance,By varying the base loading inductance,By extending and retracting the whip,By deploying a capacitance hat
E9H02,A,Which is generally true for 160- and 80-meter receiving antennas?,Atmospheric noise is so high that directivity is much more important than losses,They must be erected at least 1/2 wavelength above the ground to attain good directivity,Low loss coax transmission line is essential for good performance,All these choices are correct
G2B07,C,Which of the following complies with commonly accepted amateur practice when choosing a frequency on which to initiate a call?,Listen on the frequency for at least two minutes to be sure it is clear,Identify your station by transmitting your call sign at least 3 times,Follow the voluntary band plan,All these choices are correct
T5A01,D,Electrical current is measured in which of the following units?,Volts,Watts,Ohms,Amperes
G0B07,B,Which of these choices should be observed when climbing a tower using a safety harness?,Always hold on to the tower with one hand,Confirm that the harness is rated for the weight of the climber and that it is within its allowable service life,Ensure that all heavy tools are securely fastened to the harness,All these choices are correct
T5B12,D,Which is equal to 28400 kHz?,28.400 kHz,2.800 MHz,284.00 MHz,28.400 MHz
T0A11,D,What hazard exists in a power supply immediately after turning it off?,Circulating currents in the dc filter,Leakage flux in the power transformer,Voltage transients from kickback diodes,Charge stored in filter capacitors
E6B07,B,What causes a junction diode to fail from excessive current?,Excessive inverse voltage,Excessive junction temperature,Insufficient forward voltage,Charge carrier depletion
T2B05,C,Which of the following would cause your FM transmission audio to drop out on voice peaks?,Your repeater offset is inverted,Your FM deviation is too low,You are talking too loudly,Your transmit power is too high
E3C07,D,Which of the following indicates the greatest solar flare intensity?,Class A,Class Z,Class M,Class X
E8C09,D,Which digital code allows only one bit to change between sequential code values?,Binary Coded Decimal Code,Extended Binary Coded Decimal Interchange Code,Extended ASCII,Gray code
T1B11,A,What is the maximum peak envelope power output for Technician class operators in their HF band segments?,200 watts,100 watts,50 watts,10 watts
T3C01,C,Why are simplex UHF signals rarely heard beyond their radio horizon?,They are too weak to go very far,FCC regulations prohibit them from going more than 50 miles,UHF signals are usually not propagated by the ionosphere,UHF signals are absorbed by the ionospheric D region
G2C04,D,What does the Q signal “QRL?” mean?,“Will you keep the frequency clear?”,“Are you operating full break-in?” or “Can you operate full break-in?”,“Are you listening only for a specific station?”,“Are you busy?” or “Is this frequency in use?”
E1D11,D,Which amateur stations are eligible to operate as Earth stations?,Any amateur licensee who has successfully completed the AMSAT space communications course,"Only those of General, Advanced or Amateur Extra class operators",Only those of Amateur Extra class operators,"Any amateur station, subject to the privileges of the class of operator license held by the control operator"
T0B01,C,Which of the following is good practice when installing ground wires on a tower for lightning protection?,Put a drip loop in the ground connection to prevent water damage to the ground system,Make sure all ground wire bends are right angles,Ensure that connections are short and direct,All these choices are correct
T4B08,B,What is the advantage of having a choice of receiver filter bandwidths in a multimode transceiver?,Permits monitoring several modes simultaneously by selecting a separate filter for each mode,Permits noise or interference reduction by selecting a bandwidth matching the mode,Increases the number of frequencies that can be stored in memory,Increases the amount of offset between receive and transmit frequencies
T8C05,A,What is a grid locator?,A letter-number designator assigned to a geographic location,A letter-number designator assigned to an azimuth and elevation,An instrument for locating faults in power amplifiers,An instrument for radio direction finding
E2B02,C,How many horizontal lines make up a fast-scan (NTSC) television frame?,30,60,525,1080
E8B07,A,Orthogonal frequency-division multiplexing (OFDM) is a technique used for which types of amateur communication?,Digital modes,Extremely low-power contacts,EME,OFDM signals are not allowed on amateur bands
T7A02,A,What is a transceiver?,A device that combines a receiver and transmitter,A device for matching feed line impedance to 50 ohms,A device for automatically sending and decoding Morse code,A device for converting receiver and transmitter frequencies to another band
T4A01,D,Which of the following is an appropriate power supply rating for a typical 50-watt output mobile FM transceiver?,24.0 volts at 4 amperes,13.8 volts at 4 amperes,24.0 volts at 12 amperes,13.8 volts at 12 amperes
E5C08,D,"What coordinate system is often used to display the phase angle of a circuit containing resistance, inductive, and/or capacitive reactance?",Maidenhead grid,Faraday grid,Elliptical coordinates,Polar coordinates
G6B05,D,What is an advantage of using a ferrite core toroidal inductor?,Large values of inductance may be obtained,The magnetic properties of the core may be optimized for a specific range of frequencies,Most of the magnetic field is contained in the core,All these choices are correct
E7F02,A,What kind of digital signal processing audio filter is used to remove unwanted noise from a received SSB signal?,An adaptive filter,A crystal-lattice filter,A Hilbert-transform filter,A phase-inverting filter
E2B03,D,How is an interlaced scanning pattern generated in a fast-scan (NTSC) television system?,By scanning two fields simultaneously,By scanning each field from bottom-to-top,By scanning lines from left-to-right in one field and right-to-left in the next,By scanning odd-numbered lines in one field and even-numbered lines in the next
T8A04,D,Which type of modulation is commonly used for VHF and UHF voice repeaters?,AM,SSB,PSK,FM or PM
G1A02,B,On which of the following bands is phone operation prohibited?,160 meters,30 meters,17 meters,12 meters
E8A11,A,Which of the following is a measure of the quality of an analog-to-digital converter?,Total harmonic distortion,Peak envelope power,Reciprocal mixing,Power factor
T5D14,B,In which type of circuit is the voltage always the same across all components?,Series,Parallel,Resonant,Branch
E2D03,D,Which of the following digital modes is designed for EME communications?,MSK144,PACTOR III,WSPR,Q65
T1E02,D,Who may be the control operator of a station communicating through an amateur satellite or space station?,Only an Amateur Extra Class operator,A General class or higher licensee with a satellite operator certification,Only an Amateur Extra Class operator who is also an AMSAT member,Any amateur allowed to transmit on the satellite uplink frequency
E4A03,B,Which of the following test instruments is used to display spurious signals and/or intermodulation distortion products generated by an SSB transmitter?,Differential resolver,Spectrum analyzer,Logic analyzer,Network analyzer
T8B01,C,What telemetry information is typically transmitted by satellite beacons?,The signal strength of received signals,Time of day accurate to plus or minus 1/10 second,Health and status of the satellite,All these choices are correct
E6E02,A,Which of the following device packages is a through-hole type?,DIP,PLCC,BGA,SOT
T1B10,C,Where may SSB phone be used in amateur bands above 50 MHz?,Only in sub-bands allocated to General class or higher licensees,Only on repeaters,In at least some segment of all these bands,On any band if the power is limited to 25 watts
G8A05,D,What type of modulation varies the instantaneous power level of the RF signal?,Power modulation,Phase modulation,Frequency modulation,Amplitude modulation
G3C03,C,Why is skip propagation via the F2 region longer than that via the other ionospheric regions?,Because it is the densest,Because of the Doppler effect,Because it is the highest,Because of temperature inversions
E6E05,A,Which of the following noise figure values is typical of a low-noise UHF preamplifier?,0.5 dB,-10 dB,44 dBm,-20 dBm
G4A04,B,What is the effect on plate current of the correct setting of a vacuum-tube RF power amplifier’s TUNE control?,A pronounced peak,A pronounced dip,No change will be observed,"A slow, rhythmic oscillation"
G4C05,D,What is a possible cause of high voltages that produce RF burns?,Flat braid rather than round wire has been used for the ground wire,Insulated wire has been used for the ground wire,The ground rod is resonant,The ground wire has high impedance on that frequency
E4C11,D,Why does input attenuation reduce receiver overload on the lower frequency HF bands with little or no impact on signal-to-noise ratio?,The attenuator has a low-pass filter to increase the strength of lower frequency signals,The attenuator has a noise filter to suppress interference,Signals are attenuated separately from the noise,Atmospheric noise is generally greater than internally generated noise even after attenuation
T0B10,C,Which of the following is true when installing grounding conductors used for lightning protection?,Use only non-insulated wire,Wires must be carefully routed with precise right-angle bends,Sharp bends must be avoided,Common grounds must be avoided
E3C09,D,What type of data is reported by amateur radio propagation reporting networks?,Solar flux,Electric field intensity,Magnetic declination,Digital-mode and CW signals
G1E08,B,What is the maximum PEP output allowed for spread spectrum transmissions?,100 milliwatts,10 watts,100 watts,1500 watts
E5C01,A,Which of the following represents pure capacitive reactance of 100 ohms in rectangular notation?,0 - j100,0 + j100,100 - j0,100 + j0
T1A03,B,What do the FCC rules state regarding the use of a phonetic alphabet for station identification in the Amateur Radio Service?,It is required when transmitting emergency messages,It is encouraged when using phone emissions,It is required when in contact with foreign stations,All these choices are correct
T0C06,D,Which of the following is an acceptable method to determine whether your station complies with FCC RF exposure regulations?,By calculation based on FCC OET Bulletin 65,By calculation based on computer modeling,By measurement of field strength using calibrated equipment,All these choices are correct
E4B07,A,What do the subscripts of S parameters represent?,The port or ports at which measurements are made,The relative time between measurements,Relative quality of the data,Frequency order of the measurements
T6A11,B,Which of the following battery chemistries is not rechargeable?,Nickel-cadmium,Carbon-zinc,Lead-acid,Lithium-ion
E2B07,B,Which types of modulation are used for amateur television DVB-T signals?,FM and FSK,QAM and QPSK,AM and OOK,All these choices are correct
T1A09,C,Who selects a Frequency Coordinator?,The FCC Office of Spectrum Management and Coordination Policy,The local chapter of the Office of National Council of Independent Frequency Coordinators,Amateur operators in a local or regional area whose stations are eligible to be repeater or auxiliary stations,The FCC Regional Field Office
E9E06,C,Which of these transmission line impedances would be suitable for constructing a quarter-wave Q-section for matching a 100-ohm feed point impedance to a 50-ohm transmission line?,50 ohms,62 ohms,75 ohms,90 ohms
E5B12,A,What is admittance?,The inverse of impedance,The term for the gain of a field effect transistor,The inverse of reactance,The term for the on-impedance of a field effect transistor
T4A06,C,What signals are used in a computer-radio interface for digital mode operation?,"Receive and transmit mode, status, and location",Antenna and RF power,"Receive audio, transmit audio, and transmitter keying",NMEA GPS location and DC power
G4C03,C,What sound is heard from an audio device experiencing RF interference from a single sideband phone transmitter?,A steady hum whenever the transmitter is on the air,On-and-off humming or clicking,Distorted speech,Clearly audible speech
G8C15,C,What does an FT8 signal report of +3 mean?,The signal is 3 times the noise level of an equivalent SSB signal,The signal is S3 (weak signals),The signal-to-noise ratio is equivalent to +3dB in a 2.5 kHz bandwidth,The signal is 3 dB over S9
G0A04,D,What does “time averaging” mean when evaluating RF radiation exposure?,The average amount of power developed by the transmitter over a specific 24-hour period,The average time it takes RF radiation to have any long-term effect on the body,The total time of the exposure,The total RF exposure averaged over a certain period
E5D07,B,What combines to create the self-resonance of a component?,The component’s resistance and reactance,The component’s nominal and parasitic reactance,The component’s inductance and capacitance,The component’s electrical length and impedance
E4D14,D,What power level does a receiver minimum discernible signal of -100 dBm represent?,100 microwatts,0.1 microwatt,0.001 microwatts,0.1 picowatts
E4D07,A,Which of the following reduces the likelihood of receiver desensitization?,Insert attenuation before the first RF stage,Raise the receiver’s IF frequency,Increase the receiver’s front-end gain,Switch from fast AGC to slow AGC
E4E03,B,Which of the following types of noise are removed by a noise blanker?,Broadband white noise,Impulse noise,Hum and buzz,All these choices are correct
G2A06,D,"Which of the following is an advantage of using single sideband, as compared to other analog voice modes on the HF amateur bands?",Very high-fidelity voice modulation,Less subject to interference from atmospheric static crashes,Ease of tuning on receive and immunity to impulse noise,Less bandwidth used and greater power efficiency
T1A07,C,What is the FCC Part 97 definition of a space station?,Any satellite orbiting Earth,A manned satellite orbiting Earth,An amateur station located more than 50 km above Earth's surface,An amateur station using amateur radio satellites for relay of signals
E3A12,C,What is most likely to result in auroral propagation?,Meteor showers,Quiet geomagnetic conditions,Severe geomagnetic storms,Extreme low-pressure areas in polar regions
G7C07,A,What term specifies a filter’s attenuation inside its passband?,Insertion loss,Return loss,Q,Ultimate rejection
G2D11,A,Why are signal reports typically exchanged at the beginning of an HF contact?,To allow each station to operate according to conditions,To be sure the contact will count for award programs,To follow standard radiogram structure,To allow each station to calibrate their frequency display
G3A08,D,How can a geomagnetic storm affect HF propagation?,Improve high-latitude HF propagation,Degrade ground wave propagation,Improve ground wave propagation,Degrade high-latitude HF propagation
T8C10,C,What is required before using the EchoLink system?,Complete the required EchoLink training,Purchase a license to use the EchoLink software,Register your call sign and provide proof of license,At least a General Class license
E3A03,A,"When scheduling EME contacts, which of these conditions will generally result in the least path loss?",When the Moon is at perigee,When the Moon is full,When the Moon is at apogee,When the MUF is above 30 MHz
G3A12,B,What does the K-index measure?,The relative position of sunspots on the surface of the Sun,The short-term stability of Earth’s geomagnetic field,The short-term stability of the Sun’s magnetic field,"The solar radio flux at Boulder, Colorado"
T2C01,D,When do the FCC Part 97 Amateur Radio Service rules NOT apply to the operation of an amateur station?,When operating under RACES rules,When operating under FEMA rules,When operating under ARES rules,FCC rules always apply
G3B02,D,What factors affect the MUF?,Path distance and location,Time of day and season,Solar radiation and ionospheric disturbances,All these choices are correct
E4B10,B,Which of the following methods measures intermodulation distortion in an SSB transmitter?,Modulate the transmitter using two RF signals having non-harmonically related frequencies and observe the RF output with a spectrum analyzer,Modulate the transmitter using two AF signals having non-harmonically related frequencies and observe the RF output with a spectrum analyzer,Modulate the transmitter using two AF signals having harmonically related frequencies and observe the RF output with a peak reading wattmeter,Modulate the transmitter using two RF signals having harmonically related frequencies and observe the RF output with a logic analyzer
E9E08,C,What is a use for a Wilkinson divider?,To divide the operating frequency of a transmitter signal so it can be used on a lower frequency band,To feed high-impedance antennas from a low-impedance source,To divide power equally between two 50-ohm loads while maintaining 50-ohm input impedance,To divide the frequency of the input to a counter to increase its frequency range
G1C06,D,What is the limit for transmitter power on the 1.8 MHz band?,200 watts PEP output,1000 watts PEP output,1200 watts PEP output,1500 watts PEP output
T7C05,A,Why do most solid-state transmitters reduce output power as SWR increases beyond a certain level?,To protect the RF output amplifier transistors,To comply with FCC rules on spectral purity,Because power supplies cannot supply enough current at high SWR,To lower the SWR on the transmission line
G2C05,B,What is the best speed to use when answering a CQ in Morse code?,"The fastest speed at which you are comfortable copying, but no slower than the CQ","The fastest speed at which you are comfortable copying, but no faster than the CQ",At the standard calling speed of 10 wpm,At the standard calling speed of 5 wpm
G8A14,B,What is link margin?,The opposite of fade margin,The difference between received power level and minimum required signal level at the input to the receiver,Transmit power minus receiver sensitivity,Receiver sensitivity plus 3 dB
T1A05,C,What proves that the FCC has issued an operator/primary license grant?,A printed copy of the certificate of successful completion of examination,An email notification from the NCVEC granting the license,The license appears in the FCC ULS database,All these choices are correct
E3C10,B,What does the 304A solar parameter measure?,"The ratio of X-ray flux to radio flux, correlated to sunspot number","UV emissions at 304 angstroms, correlated to the solar flux index","The solar wind velocity at an angle of 304 degrees from the solar equator, correlated to geomagnetic storms","The solar emission at 304 GHz, correlated to X-ray flare levels"
E6C02,B,What happens when the level of a comparator’s input signal crosses the threshold voltage?,The IC input can be damaged,The comparator changes its output state,The reference level appears at the output,The feedback loop becomes unstable
G8B01,B,Which mixer input is varied or tuned to convert signals of different frequencies to an intermediate frequency (IF)?,Image frequency,Local oscillator,RF input,Beat frequency oscillator
E7H01,D,What are three common oscillator circuits?,"Taft, Pierce, and negative feedback","Pierce, Fenner, and Beane","Taft, Hartley, and Pierce","Colpitts, Hartley, and Pierce"
G9A02,B,What is the relationship between high standing wave ratio (SWR) and transmission line loss?,There is no relationship between transmission line loss and SWR,High SWR increases loss in a lossy transmission line,High SWR makes it difficult to measure transmission line loss,High SWR reduces the relative effect of transmission line loss
E0A10,A,When must an RF exposure evaluation be performed on an amateur station operating on 80 meters?,An evaluation must always be performed,When the ERP of the station is less than 10 watts,When the station’s operating mode is CW,When the output power from the transmitter is less than 100 watts
E3A10,D,What determines the speed of electromagnetic waves through a medium?,Resistance and reactance,Evanescence,Birefringence,The index of refraction
E9D12,C,What is the purpose of making a Yagi’s parasitic elements either longer or shorter than resonance?,Wind torque cancellation,Mechanical balance,Control of phase shift,Minimize losses
E3C08,D,Which of the following is the space-weather term for an extreme geomagnetic storm?,B9,X5,M9,G5
G1A05,A,On which of the following frequencies are General class licensees prohibited from operating as control operator?,7.125 MHz to 7.175 MHz,28.000 MHz to 28.025 MHz,21.275 MHz to 21.300 MHz,All these choices are correct
G8B06,D,What is the total bandwidth of an FM phone transmission having 5 kHz deviation and 3 kHz modulating frequency?,3 kHz,5 kHz,8 kHz,16 kHz
G3B01,D,What is a characteristic of skywave signals arriving at your location by both short-path and long-path propagation?,Periodic fading approximately every 10 seconds,Signal strength increased by 3 dB,The signal might be cancelled causing severe attenuation,A slightly delayed echo might be heard
T5D03,B,What formula is used to calculate resistance in a circuit?,R = E x I,R = E / I,R = E + I,R = E - I
E4D09,C,What is the purpose of the preselector in a communications receiver?,To store frequencies that are often used,To provide broadband attenuation before the first RF stage to prevent intermodulation,To increase the rejection of signals outside the band being received,To allow selection of the optimum RF amplifier device
E8D03,D,Which describes spread spectrum frequency hopping?,"If interference is detected by the receiver, it will signal the transmitter to change frequencies",RF signals are clipped to generate a wide band of harmonics which provides redundancy to correct errors,A binary bit stream is used to shift the phase of an RF carrier very rapidly in a pseudorandom sequence,Rapidly varying the frequency of a transmitted signal according to a pseudorandom sequence
G2D04,B,Which of the following describes an azimuthal projection map?,A map that shows accurate land masses,A map that shows true bearings and distances from a specific location,A map that shows the angle at which an amateur satellite crosses the equator,A map that shows the number of degrees longitude that an amateur satellite appears to move westward at the equator with each orbit
T3C02,C,What is a characteristic of HF communication compared with communications on VHF and higher frequencies?,HF antennas are generally smaller,HF accommodates wider bandwidth signals,Long-distance ionospheric propagation is far more common on HF,There is less atmospheric interference (static) on HF
E6D10,A,What is a primary advantage of using a toroidal core instead of a solenoidal core in an inductor?,Toroidal cores confine most of the magnetic field within the core material,Toroidal cores make it easier to couple the magnetic energy into other components,Toroidal cores exhibit greater hysteresis,Toroidal cores have lower Q characteristics
T8C08,A,What is the Internet Radio Linking Project (IRLP)?,"A technique to connect amateur radio systems, such as repeaters, via the internet",A system for providing access to websites via amateur radio,A system for informing amateurs in real time of the frequency of active DX stations,A technique for measuring signal strength of an amateur transmitter via the internet
T1C07,B,How long before the expiration date may an amateur radio license renewal be requested?,30 days,90 days,6 months,1 year
T1C04,B,What may happen if the FCC is unable to reach you by email?,Fine and suspension of operator license,Revocation of the station license or suspension of the operator license,Revocation of access to the license record in the FCC system,Nothing; there is no such requirement
E4E08,B,What current flows equally on all conductors of an unshielded multiconductor cable?,Differential-mode current,Common-mode current,Reactive current only,Magnetically-coupled current only
G4C06,C,What is a possible effect of a resonant ground connection?,Overheating of ground straps,Corrosion of the ground rod,High RF voltages on the enclosures of station equipment,A ground loop
T7A01,B,Which term describes the ability of a receiver to detect the presence of a signal?,RF gain,Sensitivity,Selectivity,Total Harmonic Distortion
G9C08,D,What is meant by the “main lobe” of a directive antenna?,The magnitude of the maximum vertical angle of radiation,The point of maximum current in a radiating antenna element,The maximum voltage standing wave point on a radiating element,The direction of maximum radiated field strength from the antenna
G6B02,B,What is meant by the term MMIC?,Multi-Mode Integrated Circuit,Monolithic Microwave Integrated Circuit,Metal Monolayer Integrated Circuit,Mode Modulated Integrated Circuit
G9A05,B,How does the attenuation of coaxial cable change with increasing frequency?,Attenuation is independent of frequency,Attenuation increases,Attenuation decreases,Attenuation follows Marconi’s Law of Attenuation
E9C08,C,What is a folded dipole antenna?,A dipole one-quarter wavelength long,A center-fed dipole with the ends folded down 90 degrees at the midpoint of each side,A half-wave dipole with an additional parallel wire connecting its two ends,A dipole configured to provide forward gain
E5C04,D,What type of Y-axis scale is most often used for graphs of circuit frequency response?,Linear,Scatter,Random,Logarithmic
G2B06,A,How can you avoid harmful interference on an apparently clear frequency before calling CQ on CW or phone?,"Send “QRL?” on CW, followed by your call sign; or, if using phone, ask if the frequency is in use, followed by your call sign",Listen for 2 minutes before calling CQ,"Send the letter “V” in Morse code several times and listen for a response, or say “test” several times and listen for a response","Send “QSY” on CW or if using phone, announce “the frequency is in use,” then give your call sign and listen for a response"
E5C03,C,Which of the following represents a pure inductive reactance in polar coordinates?,A positive 45 degree phase angle,A negative 45 degree phase angle,A positive 90 degree phase angle,A negative 90 degree phase angle
T0C07,B,What hazard is created by touching an antenna during a transmission?,Electrocution,RF burn to skin,Exposure to ionizing radiation,All these choices are correct
E4A07,B,Which of the following is an advantage of using an antenna analyzer compared to an SWR bridge?,Antenna analyzers automatically tune your antenna for resonance,Antenna analyzers compute SWR and impedance automatically,Antenna analyzers display a time-varying representation of the modulation envelope,All these choices are correct
G5B12,B,What is the RMS voltage across a 50-ohm dummy load dissipating 1200 watts?,173 volts,245 volts,346 volts,692 volts
T1D11,D,When may an amateur station transmit without identifying on the air?,When the transmissions are of a brief nature to make station adjustments,When the transmissions are unmodulated,When the transmitted power level is below 0.1 watt,When transmitting signals to control model craft
G6B07,A,Which of the following describes a type N connector?,A moisture-resistant RF connector useful to 10 GHz,A small bayonet connector used for data circuits,A low noise figure VHF connector,A nickel plated version of the PL-259
G2E15,C,Which of the following is a common location for FT8?,Anywhere in the voice portion of the band,Anywhere in the CW portion of the band,Approximately 14.074 MHz to 14.077 MHz,Approximately 14.110 MHz to 14.113 MHz
G6A04,C,Which of the following is characteristic of an electrolytic capacitor?,Tight tolerance,Much less leakage than any other type,High capacitance for a given volume,Inexpensive RF capacitor
E6D01,C,What is piezoelectricity?,The ability of materials to generate electromagnetic waves of a certain frequency when voltage is applied,A characteristic of materials that have an index of refraction which depends on the polarization of the electromagnetic wave passing through it,A characteristic of materials that generate a voltage when stressed and that flex when a voltage is applied,The ability of materials to generate voltage when an electromagnetic wave of a certain frequency is applied
